"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000026205",-1.1043296400483,1.48958775683715,-1.13264448519226,15.1608787588924,"chr1",75125541,75133890,"-",2167,"Slc23a3",22626,0.717177168589788,0.382217674836969,0.815015629037133
"ENSMUSG00000040713",0.294447141455537,3.12009037103062,0.311880975134339,826.021866012263,"chr1",165763746,165775308,"+",2362,"Creg1",433375,0.717149572313631,0.382249606476276,0.815015629037133
"ENSMUSG00000019923",-0.376808634401784,-1.08584326579595,2.26303728716567,19466.6221240084,"chr10",72654845,72674964,"+",4434,"Zwint",52696,0.717009218413713,0.382403867776029,0.815215226689615
"ENSMUSG00000022800",-0.796065794335653,2.75036885800461,0.17901350617978,2945.7673921144,"chr16",32877500,32908963,"+",6076,"Fyttd1",69823,0.716962832391181,0.382447942433101,0.815215226689615
"ENSMUSG00000036376",-2.92211973225699,-0.237776274134727,-0.564982670244302,356.227127882411,"chr13",23421539,23423866,"-",1278,"Abt1",30946,0.716853235551501,0.382556330110187,0.815334634289596
"ENSMUSG00000032913",-0.322659593740203,-2.13723422447654,1.26391567289709,1101.4213616879,"chr3",104396418,104511918,"-",11755,"Lrig2",269473,0.716647470701819,0.382781650550933,0.815449374038108
"ENSMUSG00000039163",-2.16766822490878,1.24472603529106,0.311168897026634,260.045905879899,"chr9",118064529,118150196,"-",1181,"Cmc1",67899,0.716600063723093,0.382823476501012,0.815449374038108
"ENSMUSG00000047631",1.48180545234729,0.586794522087306,-1.65492874783653,3.46964278466763,"chr10",128267997,128270151,"+",1930,"Apof",103161,0.716593436712846,0.382829772880594,0.815449374038108
"ENSMUSG00000033773",-1.93475016048171,-1.44255036732743,-0.34603916404222,491.162249187299,"chr5",107597373,107661838,"+",4136,"Rpap2",231571,0.716557057791601,0.382866651675287,0.815449374038108
"ENSMUSG00000024579",0.528967592820051,2.26324327994223,-0.93109191003214,467.672666536541,"chr18",61696837,61707635,"-",2645,"Pcyox1l",240334,0.71654995464028,0.382872048572071,0.815449374038108
"ENSMUSG00000039917",1.96380029361135,0.922132640657192,0.836969943977908,1647.57358600128,"chr5",135632618,135646448,"+",7534,"Rhbdd2",215160,0.71647299297414,0.382951203058241,0.815477222984639
"ENSMUSG00000022425",-0.000367810155179326,1.14569914767543,2.57661673387604,9879.21108257553,"chr15",54838898,54920146,"-",3473,"Enpp2",18606,0.716430810504888,0.382989880818529,0.815477222984639
"ENSMUSG00000075302",0.96148010572962,-1.84121152699412,-0.918646805969642,25.2492238158815,"chr2",70508819,70540884,"+",2948,"Erich2",66748,0.716171916441775,0.383271418934113,0.815924219373041
"ENSMUSG00000070305",-1.16028485703564,2.14318922052989,-0.41760090426933,95.6624001080466,"chr9",45055186,45077436,"+",6987,"Mpzl3",319742,0.716121214145712,0.383320440746571,0.815924219373041
"ENSMUSG00000003923",-1.65722947295732,1.87284349637144,-0.190674719300967,897.686690156745,"chr10",71225464,71238280,"-",4438,"Tfam",21780,0.716058226539016,0.383391499887565,0.815924219373041
"ENSMUSG00000046909",-1.90000402845943,1.12333398180186,-0.697246201090444,151.466125154913,"chr11",80136678,80142175,"-",1570,"Tefm",68550,0.716026765322198,0.383426129975264,0.815924219373041
"ENSMUSG00000033543",-1.83471067838671,-1.80080041526802,-0.0846519109075311,749.685470837027,"chr9",70012550,70022866,"+",4047,"Gtf2a2",235459,0.715945704037769,0.383502586013043,0.815924219373041
"ENSMUSG00000038192",1.80540598432838,-0.994207804844077,0.920381561392826,2.35953699303789,"chr4",82881751,82885148,"-",1739,"Cer1",12622,0.715913439011008,0.383537665842141,0.815924219373041
"ENSMUSG00000022070",-0.737707130436844,2.55714320498214,0.424846020865976,73.0322031336525,"chr14",99046427,99074537,"+",2673,"Bora",77744,0.71585589753493,0.383596132223971,0.815924219373041
"ENSMUSG00000053963",0.980123740326418,2.0010729234938,0.738389758700242,7379.47525697022,"chr1",180432387,180483504,"-",7375,"Stum",381310,0.715834740772089,0.383619069035305,0.815924219373041
"ENSMUSG00000025158",1.8452072294595,-1.2282829195861,-0.64540011682148,1205.55030430265,"chr11",120780746,120784207,"-",2489,"Rfng",19719,0.715700765361681,0.38375534067911,0.8160230271894
"ENSMUSG00000031586",0.40497512267922,2.07714867963661,-1.2364636109119,86.0802616874801,"chr8",33782643,33929863,"-",4022,"Rbpms",19663,0.715642481344061,0.38382055318192,0.8160230271894
"ENSMUSG00000025862",0.332577032839125,-2.7942137027117,0.591732422886959,2648.9970170529,"chrX",42149317,42277185,"+",8273,"Stag2",20843,0.71563011550397,0.383839442320666,0.8160230271894
"ENSMUSG00000048029",1.52821043520145,1.83344082430663,-0.356575554356759,82.5581170320468,"chr19",58943425,58971421,"+",2570,"Eno4",226265,0.715573083964316,0.383899707668091,0.8160230271894
"ENSMUSG00000025525",-2.15697500523274,1.07017361033096,-0.490935337771339,106.632808691645,"chrX",112311334,112372755,"+",3486,"Apool",68117,0.715545590442538,0.38392759163481,0.8160230271894
"ENSMUSG00000051678",-2.88012467079408,-0.174007859557477,-0.662968171850635,121.683945295099,"chr18",37333921,37337674,"+",3754,"Pcdhb6",93877,0.715356363673795,0.384127276815831,0.816307175707483
"ENSMUSG00000026740",0.316841682327987,-2.85683829853331,-0.543153586463095,707.614474699915,"chr2",18195654,18392830,"-",11651,"Dnajc1",13418,0.715304953542591,0.384183494490668,0.816307175707483
"ENSMUSG00000035476",1.29882034970257,-0.708849099968377,1.7089873147854,865.455504439742,"chrX",85574022,85634469,"+",6639,"Tab3",66724,0.715270927814773,0.384218574319766,0.816307175707483
"ENSMUSG00000030867",2.42507676824275,0.125031769279092,-1.16588928799335,51.390754382068,"chr7",122159439,122169873,"+",2199,"Plk1",18817,0.71514411495642,0.384362941308747,0.816502474175998
"ENSMUSG00000040596",-1.25536221821875,-0.157526805398708,2.30268148528563,2550.33583946369,"chr1",166384622,166409863,"-",9586,"Pogk",71592,0.715061877836077,0.384456937261075,0.816520412391575
"ENSMUSG00000017421",0.00787531964849673,-3.66707790794902,0.040529092193253,3839.34192021027,"chr11",80383279,80405733,"+",6658,"Zfp207",22680,0.7150449058335,0.384476276141219,0.816520412391575
"ENSMUSG00000034473",-2.37931610804026,-0.903801677252869,0.432010655455472,534.069061017456,"chr16",35311131,35363918,"-",5221,"Sec22a",317717,0.714976801780081,0.384550933213402,0.816567577632223
"ENSMUSG00000026017",0.805998561324492,-2.73583986862973,-0.172802451745256,587.724369483203,"chr1",60098247,60153953,"+",14557,"Carf",241066,0.714882970997327,0.384654373735102,0.816660150641673
"ENSMUSG00000027639",1.82826429320854,-1.61715177518188,-0.268453498982752,393.517799762757,"chr2",157097533,157135265,"-",9150,"Samhd1",56045,0.714734531486019,0.384810883741848,0.816660150641673
"ENSMUSG00000031428",-0.252304320595498,1.22526552575057,2.23588572362015,6905.45001018463,"chrX",136993155,136998472,"+",4876,"Zcchc18",66995,0.714654857647904,0.384892736676411,0.816660150641673
"ENSMUSG00000034285",-1.82276478436301,1.35603920326763,-0.534115811109053,1806.06903994287,"chr11",4873951,4894200,"+",2649,"Nipsnap1",18082,0.714551748427284,0.385005172026085,0.816660150641673
"ENSMUSG00000041949",1.24568620264648,0.138362115880681,2.32850414541761,161.870292502875,"chr8",106683068,106851439,"+",7043,"Tango6",272538,0.714481054813039,0.385082527546661,0.816660150641673
"ENSMUSG00000069895",1.99320011046503,-0.207706198451548,1.51143231951857,1175.96935580668,"chr8",109726451,109737739,"-",7526,"Atxn1l",52335,0.714439902150027,0.385129300652125,0.816660150641673
"ENSMUSG00000027963",-1.79145144183796,1.61011164108921,-0.310729508553296,2118.3126595289,"chr3",116007462,116029017,"+",3447,"Extl2",58193,0.714431042333967,0.385138295480099,0.816660150641673
"ENSMUSG00000022105",0.0874145858825158,2.84968279304778,-0.774741705312353,1130.29571556516,"chr14",73183673,73325822,"-",6015,"Rb1",19645,0.714343764825356,0.385225995052845,0.816660150641673
"ENSMUSG00000025403",1.44175259092085,2.06140251059497,0.208347969416044,586.417118187139,"chr10",127517123,127522444,"-",2305,"Shmt2",108037,0.714279099033545,0.385293456262649,0.816660150641673
"ENSMUSG00000026241",-1.17342850666909,-0.551680767959924,-1.98631615679364,89.1481857660063,"chr1",86666291,86670571,"-",1042,"Nppc",18159,0.714264157303032,0.385310546435799,0.816660150641673
"ENSMUSG00000031505",-1.74552605557957,1.57930414805304,-0.386361251092807,987.303637319868,"chr8",11497506,11514960,"+",4713,"Carkd",69225,0.714219128466652,0.385358219024061,0.816660150641673
"ENSMUSG00000016495",-1.66912022304291,-1.19456678121174,0.847274588336979,355.344044013289,"chr19",29348599,29367390,"-",3799,"Plgrkt",67759,0.714174891478379,0.385404542388127,0.816660150641673
"ENSMUSG00000015013",-3.50574319762084,0.200353391429752,0.0047053068111776,754.354582482883,"chr8",122611640,122616660,"+",1950,"Trappc2l",59005,0.714144157828389,0.385433325837643,0.816660150641673
"ENSMUSG00000051007",-2.46926923924335,-0.834874208927897,-0.405980850983874,584.582285547307,"chr7",141407794,141414136,"-",3633,"Pddc1",213350,0.714013754281395,0.385574994378233,0.816660150641673
"ENSMUSG00000025432",2.18944204251742,-0.427900638354354,-1.09265534411101,15.2782277526794,"chr10",127000709,127020994,"+",3398,"Avil",11567,0.713989452805596,0.385597931189566,0.816660150641673
"ENSMUSG00000090641",0.311618976841011,-2.66623020741992,-0.732055274449184,275.545456004648,"chr13",67038594,67061170,"-",3970,"Zfp712",78251,0.713971445968025,0.385615920845514,0.816660150641673
"ENSMUSG00000099032",0.757780322792704,2.29235200292154,-0.659148495582539,13.7677594107787,"chr1",9960163,9967932,"-",4193,"Tcf24",100039596,0.713851426891872,0.385740499212953,0.816660150641673
"ENSMUSG00000030505",-1.74169800224689,1.27125950299295,0.696176212667092,607.070444490816,"chr7",49778346,49858265,"+",5996,"Prmt3",71974,0.713823116831294,0.385770631886665,0.816660150641673
"ENSMUSG00000021678",-1.69481956623266,0.976390658050115,-1.03785475151775,6.79906112821555,"chr13",95511732,95525240,"-",2754,"F2rl1",14063,0.713809887406748,0.385784573870025,0.816660150641673
"ENSMUSG00000038005",-2.10883080819749,-0.969060373631917,0.631008970359472,971.22569399876,"chr8",60890418,60908671,"+",4612,"Hpf1",72612,0.713778167087898,0.385821002923319,0.816660150641673
"ENSMUSG00000026616",-1.9823369020415,0.392734545876236,-1.3337953088306,26.7539080799908,"chr1",195136811,195176716,"-",8112,"Cr2",12902,0.713771740132368,0.3858277490443,0.816660150641673
"ENSMUSG00000029836",-1.42738193501904,1.85980822047023,-0.421455830513432,2916.27662831977,"chr6",51470360,51483704,"+",5992,"Cbx3",12417,0.713729252782562,0.385871373959973,0.816660150641673
"ENSMUSG00000003873",-2.5034844156541,0.458805671811464,-0.746197935624135,609.890930363986,"chr7",45461697,45466898,"-",1576,"Bax",12028,0.713698852805779,0.385907803013267,0.816660150641673
"ENSMUSG00000018377",1.70840393684019,0.455937994063154,1.54406962249337,1509.76037510237,"chr11",88068279,88084729,"+",4601,"Vezf1",22344,0.713684136206504,0.385922644479424,0.816660150641673
"ENSMUSG00000020653",2.22939143251302,-0.895739561040063,-0.583221597605436,352.553262109794,"chr12",24651371,24662774,"+",4228,"Klf11",194655,0.713672788918473,0.385934787497189,0.816660150641673
"ENSMUSG00000004071",-1.14344941743302,1.92892181208697,0.63563893637991,5240.58755166011,"chr16",4750348,4790292,"-",5746,"Cdip1",66626,0.713606889146725,0.385999550258601,0.816660150641673
"ENSMUSG00000037640",-0.614379639797769,-2.22257089389259,0.870994169839418,1440.59731700604,"chr7",27731389,27753702,"+",8390,"Zfp60",22718,0.713594290907721,0.386010793793569,0.816660150641673
"ENSMUSG00000027580",1.00765426582132,0.817247059109889,-1.8824940423831,79.567549686402,"chr2",181227615,181242027,"-",11529,"Helz2",229003,0.713488571103762,0.38612053069485,0.816685582769937
"ENSMUSG00000015843",0.139385389084709,-2.18306088943499,1.38491814240758,507.646169082522,"chr1",167598384,167639623,"+",2297,"Rxrg",20183,0.713482615468802,0.38612772655723,0.816685582769937
"ENSMUSG00000039210",2.07815705973194,0.745085017056383,0.882336781112691,539.189006304037,"chr1",187215508,187351704,"+",7684,"Gpatch2",67769,0.71313898370418,0.386498313469755,0.817143027780754
"ENSMUSG00000067336",2.12365133599293,1.02527863260381,0.556646963997226,6273.90901162511,"chr1",59763400,59879014,"+",17983,"Bmpr2",12168,0.713138613178664,0.386498763211154,0.817143027780754
"ENSMUSG00000046865",1.82684154831033,0.994732081617429,0.883995226322176,666.764205278328,"chr7",28169710,28179269,"+",4209,"Fbl",14113,0.71313705888553,0.386501461659546,0.817143027780754
"ENSMUSG00000058799",-0.75623032651866,-0.710149688249143,2.2386718921851,5932.04894783154,"chr10",111473192,111498142,"+",4086,"Nap1l1",53605,0.713037571946933,0.386596806836069,0.817227528955228
"ENSMUSG00000019857",-2.51178000436729,-0.200116432974406,-0.992725032630299,356.49468086892,"chr10",53596961,53609213,"+",2180,"Asf1a",66403,0.712954734311333,0.386689003822802,0.817227528955228
"ENSMUSG00000079436",1.54038642275639,-1.40284912964139,-0.76126543314206,77.8471178916886,"chr1",87386363,87394729,"-",1270,"Kcnj13",100040591,0.712931547071553,0.386715538565325,0.817227528955228
"ENSMUSG00000022748",-2.24764036243666,-0.860585215264828,0.595699985408068,218.047678097143,"chr16",57302199,57606825,"-",930,"Cmss1",66497,0.712820806973213,0.386828423656398,0.817227528955228
"ENSMUSG00000020902",0.831665838226949,2.85604563938457,-0.0156061733824286,548.070579745082,"chr11",68209364,68400823,"-",6277,"Ntn1",18208,0.712703814232016,0.386948504609849,0.817227528955228
"ENSMUSG00000022952",1.30919754825381,1.19203606775287,-1.2019307860397,33.7477785928919,"chr16",92601466,92826149,"-",11827,"Runx1",12394,0.712674321458305,0.386979087024961,0.817227528955228
"ENSMUSG00000000126",-0.503081302992878,-0.568274598170085,-2.63166825575499,266.137084944447,"chr11",59306928,59333552,"+",3329,"Wnt9a",216795,0.712647331270756,0.387008769957275,0.817227528955228
"ENSMUSG00000045302",-0.790691728703596,1.97369435117705,0.938626272989369,1304.06238794143,"chr5",30950853,30960361,"-",7209,"Preb",50907,0.712645059580671,0.387009669440072,0.817227528955228
"ENSMUSG00000078941",-2.57760692719345,0.840716984120999,-0.284458774058132,255.257382469137,"chr13",100650979,100666359,"+",2769,"Ak6",108143,0.712600860050181,0.387061389700922,0.817227528955228
"ENSMUSG00000035949",-1.89418187080868,1.02079777919628,0.787777578118592,1833.12353427336,"chr2",34804514,34826311,"-",9501,"Fbxw2",30050,0.712595960800322,0.387066336856308,0.817227528955228
"ENSMUSG00000024902",-2.71044356676201,-0.563666685758177,-0.427764189714704,1118.39495618174,"chr19",4962306,4966995,"+",2882,"Mrpl11",66419,0.712426068576837,0.387264672813132,0.817364483929023
"ENSMUSG00000037669",-2.20162035735711,0.840903219635858,0.658886498815444,1012.43671221339,"chr12",8208107,8285758,"+",2748,"Ldah",68832,0.712336701216393,0.387349673937486,0.817364483929023
"ENSMUSG00000058407",-0.787512413701329,0.519731175376597,-2.39397971854919,1265.2308439453,"chr1",37985189,37997893,"-",9102,"Txndc9",98258,0.712300757663145,0.387388351697774,0.817364483929023
"ENSMUSG00000026510",1.38584771350721,-0.0290566000307175,2.28621082252886,990.161791781203,"chr1",182409172,182462432,"+",4418,"Trp53bp2",209456,0.712279940036652,0.387409039802114,0.817364483929023
"ENSMUSG00000012848",-1.98956672738641,-0.535692747336739,-1.17527735669278,5556.90939208845,"chr7",12922290,12926686,"+",1734,"Rps5",20103,0.712168645254705,0.38753091972116,0.817364483929023
"ENSMUSG00000026031",1.13622340130919,2.28767650211204,-0.276021323051963,487.736273056481,"chr1",58711508,58758884,"+",12669,"Cflar",12633,0.712050172028237,0.387658196536991,0.817364483929023
"ENSMUSG00000021224",3.33967159188559,0.155015366886818,0.20513752292224,874.370104396816,"chr12",83794034,83921934,"-",3823,"Numb",18222,0.712031553486925,0.387682482572521,0.817364483929023
"ENSMUSG00000064181",-1.01226519851999,-0.370187533470868,2.31734359004334,874.250944316457,"chr10",116905784,116950380,"-",2690,"Rab3ip",216363,0.712026134157743,0.387686979986508,0.817364483929023
"ENSMUSG00000060969",1.25534880821671,1.96124451061203,-0.483124491924249,125.551767403476,"chr13",71957921,71963723,"-",2373,"Irx1",16371,0.71201102465463,0.387704519901057,0.817364483929023
"ENSMUSG00000047342",-0.589326804053808,-2.93699807912339,-0.172922212512335,501.113150290902,"chr11",62752577,62789462,"-",7991,"Zfp286",192651,0.711920435498432,0.387794018439397,0.817364483929023
"ENSMUSG00000029705",1.7157455890917,0.0438299518528543,1.93962502830636,3192.25467341338,"chr5",136248135,136567490,"-",20024,"Cux1",13047,0.711911481481144,0.387805261974365,0.817364483929023
"ENSMUSG00000030986",-1.6948496103432,0.908848532382483,-1.09495774920946,910.183265295157,"chr7",133720942,133782726,"-",4172,"Dhx32",101437,0.711806658282849,0.387907803013267,0.817364483929023
"ENSMUSG00000047013",2.3273588082843,-0.654140865342789,0.716870293233705,3132.16592064909,"chr6",85469574,85502994,"-",6680,"Fbxo41",330369,0.711751631976636,0.387964020688104,0.817364483929023
"ENSMUSG00000022265",0.656044121292896,1.95094166328857,1.09088289214125,5030.32838459794,"chr15",27466677,27594909,"+",3608,"Ank",11732,0.711655158644582,0.388062514054419,0.817364483929023
"ENSMUSG00000054626",-1.7282493910289,1.59207899961522,0.377242437602501,12.4823732590119,"chrX",53777118,53797706,"-",2333,"Xlr",22441,0.711597837678631,0.388125477850236,0.817364483929023
"ENSMUSG00000002266",1.76849354417214,-1.90762268856262,-0.0213391723808355,248.688089830737,"chr7",6671269,6696450,"-",7819,"Zim1",22776,0.711575624486707,0.388149314144367,0.817364483929023
"ENSMUSG00000035142",-2.01508046742324,-1.22969974625922,-0.452557930867443,125.584827352125,"chr12",52097737,52312744,"+",4954,"Nubpl",76826,0.711553057680319,0.388173150438498,0.817364483929023
